"","Date","Region","Value","lat","long"
"3780",2013-08-12,"ZALA",2,46.6713343,16.8894692
"3781",2013-08-19,"BUDAPEST",22,47.4978789,19.0402383
"3782",2013-08-19,"BARANYA",0,45.9714436,18.1669246
"3783",2013-08-19,"BÁCS-KISKUN",3,46.5809294,19.5128532
"3784",2013-08-19,"BÉKÉS",0,46.7862993,20.9820736
"3785",2013-08-19,"BORSOD-ABAÚJ-ZEMPLÉN",2,48.2397936,21.1353474
"3786",2013-08-19,"CSONGRÁD",16,46.7097618,20.1537305
"3787",2013-08-19,"FEJÉR",2,47.0939434,18.6088562
"3788",2013-08-19,"GYOR-MOSON-SOPRON",1,47.6610134,17.3796437
"3789",2013-08-19,"HAJDÚ-BIHAR",1,47.4407848,21.4752281
"3790",2013-08-19,"HEVES",2,47.7884409,20.1714412
"3791",2013-08-19,"JÁSZ-NAGYKUN-SZOLNOK",3,47.2971598,20.453178
"3792",2013-08-19,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3793",2013-08-19,"NÓGRÁD",2,47.9873616,19.5472495
"3794",2013-08-19,"PEST",4,47.4942216,19.0529846
"3795",2013-08-19,"SOMOGY",0,46.439656,17.6212956
"3796",2013-08-19,"SZABOLCS-SZATMÁR-BEREG",6,48.0297821,22.0040108
"3797",2013-08-19,"TOLNA",5,46.4883447,18.5050005
"3798",2013-08-19,"VAS",0,47.1371935,16.780898
"3799",2013-08-19,"VESZPRÉM",3,47.0933824,17.9080406
"3800",2013-08-19,"ZALA",4,46.6713343,16.8894692
"3801",2013-08-26,"BUDAPEST",33,47.4978789,19.0402383
"3802",2013-08-26,"BARANYA",1,45.9714436,18.1669246
"3803",2013-08-26,"BÁCS-KISKUN",9,46.5809294,19.5128532
"3804",2013-08-26,"BÉKÉS",3,46.7862993,20.9820736
"3805",2013-08-26,"BORSOD-ABAÚJ-ZEMPLÉN",6,48.2397936,21.1353474
"3806",2013-08-26,"CSONGRÁD",3,46.7097618,20.1537305
"3807",2013-08-26,"FEJÉR",0,47.0939434,18.6088562
"3808",2013-08-26,"GYOR-MOSON-SOPRON",6,47.6610134,17.3796437
"3809",2013-08-26,"HAJDÚ-BIHAR",0,47.4407848,21.4752281
"3810",2013-08-26,"HEVES",2,47.7884409,20.1714412
"3811",2013-08-26,"JÁSZ-NAGYKUN-SZOLNOK",4,47.2971598,20.453178
"3812",2013-08-26,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3813",2013-08-26,"NÓGRÁD",1,47.9873616,19.5472495
"3814",2013-08-26,"PEST",4,47.4942216,19.0529846
"3815",2013-08-26,"SOMOGY",2,46.439656,17.6212956
"3816",2013-08-26,"SZABOLCS-SZATMÁR-BEREG",2,48.0297821,22.0040108
"3817",2013-08-26,"TOLNA",7,46.4883447,18.5050005
"3818",2013-08-26,"VAS",11,47.1371935,16.780898
"3819",2013-08-26,"VESZPRÉM",7,47.0933824,17.9080406
"3820",2013-08-26,"ZALA",0,46.6713343,16.8894692
"3821",2013-09-02,"BUDAPEST",9,47.4978789,19.0402383
"3822",2013-09-02,"BARANYA",1,45.9714436,18.1669246
"3823",2013-09-02,"BÁCS-KISKUN",0,46.5809294,19.5128532
"3824",2013-09-02,"BÉKÉS",0,46.7862993,20.9820736
"3825",2013-09-02,"BORSOD-ABAÚJ-ZEMPLÉN",8,48.2397936,21.1353474
"3826",2013-09-02,"CSONGRÁD",11,46.7097618,20.1537305
"3827",2013-09-02,"FEJÉR",3,47.0939434,18.6088562
"3828",2013-09-02,"GYOR-MOSON-SOPRON",3,47.6610134,17.3796437
"3829",2013-09-02,"HAJDÚ-BIHAR",0,47.4407848,21.4752281
"3830",2013-09-02,"HEVES",0,47.7884409,20.1714412
"3831",2013-09-02,"JÁSZ-NAGYKUN-SZOLNOK",2,47.2971598,20.453178
"3832",2013-09-02,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3833",2013-09-02,"NÓGRÁD",0,47.9873616,19.5472495
"3834",2013-09-02,"PEST",2,47.4942216,19.0529846
"3835",2013-09-02,"SOMOGY",5,46.439656,17.6212956
"3836",2013-09-02,"SZABOLCS-SZATMÁR-BEREG",2,48.0297821,22.0040108
"3837",2013-09-02,"TOLNA",1,46.4883447,18.5050005
"3838",2013-09-02,"VAS",2,47.1371935,16.780898
"3839",2013-09-02,"VESZPRÉM",0,47.0933824,17.9080406
"3840",2013-09-02,"ZALA",1,46.6713343,16.8894692
"3841",2013-09-09,"BUDAPEST",14,47.4978789,19.0402383
"3842",2013-09-09,"BARANYA",1,45.9714436,18.1669246
"3843",2013-09-09,"BÁCS-KISKUN",1,46.5809294,19.5128532
"3844",2013-09-09,"BÉKÉS",1,46.7862993,20.9820736
"3845",2013-09-09,"BORSOD-ABAÚJ-ZEMPLÉN",13,48.2397936,21.1353474
"3846",2013-09-09,"CSONGRÁD",0,46.7097618,20.1537305
"3847",2013-09-09,"FEJÉR",0,47.0939434,18.6088562
"3848",2013-09-09,"GYOR-MOSON-SOPRON",20,47.6610134,17.3796437
"3849",2013-09-09,"HAJDÚ-BIHAR",8,47.4407848,21.4752281
"3850",2013-09-09,"HEVES",0,47.7884409,20.1714412
"3851",2013-09-09,"JÁSZ-NAGYKUN-SZOLNOK",2,47.2971598,20.453178
"3852",2013-09-09,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3853",2013-09-09,"NÓGRÁD",1,47.9873616,19.5472495
"3854",2013-09-09,"PEST",0,47.4942216,19.0529846
"3855",2013-09-09,"SOMOGY",0,46.439656,17.6212956
"3856",2013-09-09,"SZABOLCS-SZATMÁR-BEREG",0,48.0297821,22.0040108
"3857",2013-09-09,"TOLNA",1,46.4883447,18.5050005
"3858",2013-09-09,"VAS",1,47.1371935,16.780898
"3859",2013-09-09,"VESZPRÉM",0,47.0933824,17.9080406
"3860",2013-09-09,"ZALA",0,46.6713343,16.8894692
"3861",2013-09-16,"BUDAPEST",48,47.4978789,19.0402383
"3862",2013-09-16,"BARANYA",0,45.9714436,18.1669246
"3863",2013-09-16,"BÁCS-KISKUN",3,46.5809294,19.5128532
"3864",2013-09-16,"BÉKÉS",1,46.7862993,20.9820736
"3865",2013-09-16,"BORSOD-ABAÚJ-ZEMPLÉN",3,48.2397936,21.1353474
"3866",2013-09-16,"CSONGRÁD",1,46.7097618,20.1537305
"3867",2013-09-16,"FEJÉR",1,47.0939434,18.6088562
"3868",2013-09-16,"GYOR-MOSON-SOPRON",1,47.6610134,17.3796437
"3869",2013-09-16,"HAJDÚ-BIHAR",2,47.4407848,21.4752281
"3870",2013-09-16,"HEVES",4,47.7884409,20.1714412
"3871",2013-09-16,"JÁSZ-NAGYKUN-SZOLNOK",1,47.2971598,20.453178
"3872",2013-09-16,"KOMÁROM-ESZTERGOM",4,47.6511599,18.2551911
"3873",2013-09-16,"NÓGRÁD",2,47.9873616,19.5472495
"3874",2013-09-16,"PEST",4,47.4942216,19.0529846
"3875",2013-09-16,"SOMOGY",4,46.439656,17.6212956
"3876",2013-09-16,"SZABOLCS-SZATMÁR-BEREG",0,48.0297821,22.0040108
"3877",2013-09-16,"TOLNA",0,46.4883447,18.5050005
"3878",2013-09-16,"VAS",0,47.1371935,16.780898
"3879",2013-09-16,"VESZPRÉM",1,47.0933824,17.9080406
"3880",2013-09-16,"ZALA",0,46.6713343,16.8894692
"3881",2013-09-23,"BUDAPEST",7,47.4978789,19.0402383
"3882",2013-09-23,"BARANYA",3,45.9714436,18.1669246
"3883",2013-09-23,"BÁCS-KISKUN",5,46.5809294,19.5128532
"3884",2013-09-23,"BÉKÉS",1,46.7862993,20.9820736
"3885",2013-09-23,"BORSOD-ABAÚJ-ZEMPLÉN",3,48.2397936,21.1353474
"3886",2013-09-23,"CSONGRÁD",2,46.7097618,20.1537305
"3887",2013-09-23,"FEJÉR",11,47.0939434,18.6088562
"3888",2013-09-23,"GYOR-MOSON-SOPRON",8,47.6610134,17.3796437
"3889",2013-09-23,"HAJDÚ-BIHAR",2,47.4407848,21.4752281
"3890",2013-09-23,"HEVES",2,47.7884409,20.1714412
"3891",2013-09-23,"JÁSZ-NAGYKUN-SZOLNOK",8,47.2971598,20.453178
"3892",2013-09-23,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"3893",2013-09-23,"NÓGRÁD",1,47.9873616,19.5472495
"3894",2013-09-23,"PEST",6,47.4942216,19.0529846
"3895",2013-09-23,"SOMOGY",3,46.439656,17.6212956
"3896",2013-09-23,"SZABOLCS-SZATMÁR-BEREG",4,48.0297821,22.0040108
"3897",2013-09-23,"TOLNA",0,46.4883447,18.5050005
"3898",2013-09-23,"VAS",2,47.1371935,16.780898
"3899",2013-09-23,"VESZPRÉM",2,47.0933824,17.9080406
"3900",2013-09-23,"ZALA",0,46.6713343,16.8894692
"3901",2013-09-30,"BUDAPEST",18,47.4978789,19.0402383
"3902",2013-09-30,"BARANYA",2,45.9714436,18.1669246
"3903",2013-09-30,"BÁCS-KISKUN",9,46.5809294,19.5128532
"3904",2013-09-30,"BÉKÉS",8,46.7862993,20.9820736
"3905",2013-09-30,"BORSOD-ABAÚJ-ZEMPLÉN",9,48.2397936,21.1353474
"3906",2013-09-30,"CSONGRÁD",1,46.7097618,20.1537305
"3907",2013-09-30,"FEJÉR",1,47.0939434,18.6088562
"3908",2013-09-30,"GYOR-MOSON-SOPRON",18,47.6610134,17.3796437
"3909",2013-09-30,"HAJDÚ-BIHAR",1,47.4407848,21.4752281
"3910",2013-09-30,"HEVES",2,47.7884409,20.1714412
"3911",2013-09-30,"JÁSZ-NAGYKUN-SZOLNOK",2,47.2971598,20.453178
"3912",2013-09-30,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3913",2013-09-30,"NÓGRÁD",2,47.9873616,19.5472495
"3914",2013-09-30,"PEST",9,47.4942216,19.0529846
"3915",2013-09-30,"SOMOGY",0,46.439656,17.6212956
"3916",2013-09-30,"SZABOLCS-SZATMÁR-BEREG",11,48.0297821,22.0040108
"3917",2013-09-30,"TOLNA",2,46.4883447,18.5050005
"3918",2013-09-30,"VAS",2,47.1371935,16.780898
"3919",2013-09-30,"VESZPRÉM",3,47.0933824,17.9080406
"3920",2013-09-30,"ZALA",1,46.6713343,16.8894692
"3921",2013-10-07,"BUDAPEST",6,47.4978789,19.0402383
"3922",2013-10-07,"BARANYA",22,45.9714436,18.1669246
"3923",2013-10-07,"BÁCS-KISKUN",0,46.5809294,19.5128532
"3924",2013-10-07,"BÉKÉS",0,46.7862993,20.9820736
"3925",2013-10-07,"BORSOD-ABAÚJ-ZEMPLÉN",4,48.2397936,21.1353474
"3926",2013-10-07,"CSONGRÁD",9,46.7097618,20.1537305
"3927",2013-10-07,"FEJÉR",12,47.0939434,18.6088562
"3928",2013-10-07,"GYOR-MOSON-SOPRON",13,47.6610134,17.3796437
"3929",2013-10-07,"HAJDÚ-BIHAR",12,47.4407848,21.4752281
"3930",2013-10-07,"HEVES",1,47.7884409,20.1714412
"3931",2013-10-07,"JÁSZ-NAGYKUN-SZOLNOK",31,47.2971598,20.453178
"3932",2013-10-07,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3933",2013-10-07,"NÓGRÁD",0,47.9873616,19.5472495
"3934",2013-10-07,"PEST",20,47.4942216,19.0529846
"3935",2013-10-07,"SOMOGY",17,46.439656,17.6212956
"3936",2013-10-07,"SZABOLCS-SZATMÁR-BEREG",0,48.0297821,22.0040108
"3937",2013-10-07,"TOLNA",1,46.4883447,18.5050005
"3938",2013-10-07,"VAS",5,47.1371935,16.780898
"3939",2013-10-07,"VESZPRÉM",5,47.0933824,17.9080406
"3940",2013-10-07,"ZALA",0,46.6713343,16.8894692
"3941",2013-10-14,"BUDAPEST",21,47.4978789,19.0402383
"3942",2013-10-14,"BARANYA",15,45.9714436,18.1669246
"3943",2013-10-14,"BÁCS-KISKUN",1,46.5809294,19.5128532
"3944",2013-10-14,"BÉKÉS",1,46.7862993,20.9820736
"3945",2013-10-14,"BORSOD-ABAÚJ-ZEMPLÉN",17,48.2397936,21.1353474
"3946",2013-10-14,"CSONGRÁD",9,46.7097618,20.1537305
"3947",2013-10-14,"FEJÉR",3,47.0939434,18.6088562
"3948",2013-10-14,"GYOR-MOSON-SOPRON",8,47.6610134,17.3796437
"3949",2013-10-14,"HAJDÚ-BIHAR",2,47.4407848,21.4752281
"3950",2013-10-14,"HEVES",11,47.7884409,20.1714412
"3951",2013-10-14,"JÁSZ-NAGYKUN-SZOLNOK",6,47.2971598,20.453178
"3952",2013-10-14,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"3953",2013-10-14,"NÓGRÁD",5,47.9873616,19.5472495
"3954",2013-10-14,"PEST",18,47.4942216,19.0529846
"3955",2013-10-14,"SOMOGY",14,46.439656,17.6212956
"3956",2013-10-14,"SZABOLCS-SZATMÁR-BEREG",15,48.0297821,22.0040108
"3957",2013-10-14,"TOLNA",1,46.4883447,18.5050005
"3958",2013-10-14,"VAS",3,47.1371935,16.780898
"3959",2013-10-14,"VESZPRÉM",11,47.0933824,17.9080406
"3960",2013-10-14,"ZALA",2,46.6713343,16.8894692
"3961",2013-10-21,"BUDAPEST",30,47.4978789,19.0402383
"3962",2013-10-21,"BARANYA",26,45.9714436,18.1669246
"3963",2013-10-21,"BÁCS-KISKUN",10,46.5809294,19.5128532
"3964",2013-10-21,"BÉKÉS",7,46.7862993,20.9820736
"3965",2013-10-21,"BORSOD-ABAÚJ-ZEMPLÉN",31,48.2397936,21.1353474
"3966",2013-10-21,"CSONGRÁD",19,46.7097618,20.1537305
"3967",2013-10-21,"FEJÉR",25,47.0939434,18.6088562
"3968",2013-10-21,"GYOR-MOSON-SOPRON",26,47.6610134,17.3796437
"3969",2013-10-21,"HAJDÚ-BIHAR",20,47.4407848,21.4752281
"3970",2013-10-21,"HEVES",20,47.7884409,20.1714412
"3971",2013-10-21,"JÁSZ-NAGYKUN-SZOLNOK",46,47.2971598,20.453178
"3972",2013-10-21,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"3973",2013-10-21,"NÓGRÁD",4,47.9873616,19.5472495
"3974",2013-10-21,"PEST",15,47.4942216,19.0529846
"3975",2013-10-21,"SOMOGY",11,46.439656,17.6212956
"3976",2013-10-21,"SZABOLCS-SZATMÁR-BEREG",20,48.0297821,22.0040108
"3977",2013-10-21,"TOLNA",5,46.4883447,18.5050005
"3978",2013-10-21,"VAS",23,47.1371935,16.780898
"3979",2013-10-21,"VESZPRÉM",6,47.0933824,17.9080406
"3980",2013-10-21,"ZALA",2,46.6713343,16.8894692
"3981",2013-10-28,"BUDAPEST",21,47.4978789,19.0402383
"3982",2013-10-28,"BARANYA",9,45.9714436,18.1669246
"3983",2013-10-28,"BÁCS-KISKUN",1,46.5809294,19.5128532
"3984",2013-10-28,"BÉKÉS",11,46.7862993,20.9820736
"3985",2013-10-28,"BORSOD-ABAÚJ-ZEMPLÉN",13,48.2397936,21.1353474
"3986",2013-10-28,"CSONGRÁD",28,46.7097618,20.1537305
"3987",2013-10-28,"FEJÉR",8,47.0939434,18.6088562
"3988",2013-10-28,"GYOR-MOSON-SOPRON",10,47.6610134,17.3796437
"3989",2013-10-28,"HAJDÚ-BIHAR",33,47.4407848,21.4752281
"3990",2013-10-28,"HEVES",35,47.7884409,20.1714412
"3991",2013-10-28,"JÁSZ-NAGYKUN-SZOLNOK",18,47.2971598,20.453178
"3992",2013-10-28,"KOMÁROM-ESZTERGOM",6,47.6511599,18.2551911
"3993",2013-10-28,"NÓGRÁD",1,47.9873616,19.5472495
"3994",2013-10-28,"PEST",12,47.4942216,19.0529846
"3995",2013-10-28,"SOMOGY",46,46.439656,17.6212956
"3996",2013-10-28,"SZABOLCS-SZATMÁR-BEREG",30,48.0297821,22.0040108
"3997",2013-10-28,"TOLNA",1,46.4883447,18.5050005
"3998",2013-10-28,"VAS",0,47.1371935,16.780898
"3999",2013-10-28,"VESZPRÉM",18,47.0933824,17.9080406
"4000",2013-10-28,"ZALA",5,46.6713343,16.8894692
"4001",2013-11-04,"BUDAPEST",79,47.4978789,19.0402383
"4002",2013-11-04,"BARANYA",18,45.9714436,18.1669246
"4003",2013-11-04,"BÁCS-KISKUN",8,46.5809294,19.5128532
"4004",2013-11-04,"BÉKÉS",4,46.7862993,20.9820736
"4005",2013-11-04,"BORSOD-ABAÚJ-ZEMPLÉN",16,48.2397936,21.1353474
"4006",2013-11-04,"CSONGRÁD",15,46.7097618,20.1537305
"4007",2013-11-04,"FEJÉR",14,47.0939434,18.6088562
"4008",2013-11-04,"GYOR-MOSON-SOPRON",82,47.6610134,17.3796437
"4009",2013-11-04,"HAJDÚ-BIHAR",19,47.4407848,21.4752281
"4010",2013-11-04,"HEVES",66,47.7884409,20.1714412
"4011",2013-11-04,"JÁSZ-NAGYKUN-SZOLNOK",39,47.2971598,20.453178
"4012",2013-11-04,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"4013",2013-11-04,"NÓGRÁD",5,47.9873616,19.5472495
"4014",2013-11-04,"PEST",38,47.4942216,19.0529846
"4015",2013-11-04,"SOMOGY",38,46.439656,17.6212956
"4016",2013-11-04,"SZABOLCS-SZATMÁR-BEREG",8,48.0297821,22.0040108
"4017",2013-11-04,"TOLNA",4,46.4883447,18.5050005
"4018",2013-11-04,"VAS",5,47.1371935,16.780898
"4019",2013-11-04,"VESZPRÉM",27,47.0933824,17.9080406
"4020",2013-11-04,"ZALA",1,46.6713343,16.8894692
"4021",2013-11-11,"BUDAPEST",64,47.4978789,19.0402383
"4022",2013-11-11,"BARANYA",5,45.9714436,18.1669246
"4023",2013-11-11,"BÁCS-KISKUN",14,46.5809294,19.5128532
"4024",2013-11-11,"BÉKÉS",11,46.7862993,20.9820736
"4025",2013-11-11,"BORSOD-ABAÚJ-ZEMPLÉN",71,48.2397936,21.1353474
"4026",2013-11-11,"CSONGRÁD",22,46.7097618,20.1537305
"4027",2013-11-11,"FEJÉR",48,47.0939434,18.6088562
"4028",2013-11-11,"GYOR-MOSON-SOPRON",40,47.6610134,17.3796437
"4029",2013-11-11,"HAJDÚ-BIHAR",32,47.4407848,21.4752281
"4030",2013-11-11,"HEVES",49,47.7884409,20.1714412
"4031",2013-11-11,"JÁSZ-NAGYKUN-SZOLNOK",38,47.2971598,20.453178
"4032",2013-11-11,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"4033",2013-11-11,"NÓGRÁD",2,47.9873616,19.5472495
"4034",2013-11-11,"PEST",25,47.4942216,19.0529846
"4035",2013-11-11,"SOMOGY",19,46.439656,17.6212956
"4036",2013-11-11,"SZABOLCS-SZATMÁR-BEREG",7,48.0297821,22.0040108
"4037",2013-11-11,"TOLNA",2,46.4883447,18.5050005
"4038",2013-11-11,"VAS",22,47.1371935,16.780898
"4039",2013-11-11,"VESZPRÉM",11,47.0933824,17.9080406
"4040",2013-11-11,"ZALA",6,46.6713343,16.8894692
"4041",2013-11-18,"BUDAPEST",55,47.4978789,19.0402383
"4042",2013-11-18,"BARANYA",24,45.9714436,18.1669246
"4043",2013-11-18,"BÁCS-KISKUN",8,46.5809294,19.5128532
"4044",2013-11-18,"BÉKÉS",8,46.7862993,20.9820736
"4045",2013-11-18,"BORSOD-ABAÚJ-ZEMPLÉN",37,48.2397936,21.1353474
"4046",2013-11-18,"CSONGRÁD",2,46.7097618,20.1537305
"4047",2013-11-18,"FEJÉR",13,47.0939434,18.6088562
"4048",2013-11-18,"GYOR-MOSON-SOPRON",21,47.6610134,17.3796437
"4049",2013-11-18,"HAJDÚ-BIHAR",32,47.4407848,21.4752281
"4050",2013-11-18,"HEVES",20,47.7884409,20.1714412
"4051",2013-11-18,"JÁSZ-NAGYKUN-SZOLNOK",26,47.2971598,20.453178
"4052",2013-11-18,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"4053",2013-11-18,"NÓGRÁD",4,47.9873616,19.5472495
"4054",2013-11-18,"PEST",43,47.4942216,19.0529846
"4055",2013-11-18,"SOMOGY",15,46.439656,17.6212956
"4056",2013-11-18,"SZABOLCS-SZATMÁR-BEREG",12,48.0297821,22.0040108
"4057",2013-11-18,"TOLNA",0,46.4883447,18.5050005
"4058",2013-11-18,"VAS",2,47.1371935,16.780898
"4059",2013-11-18,"VESZPRÉM",20,47.0933824,17.9080406
"4060",2013-11-18,"ZALA",13,46.6713343,16.8894692
"4061",2013-11-25,"BUDAPEST",18,47.4978789,19.0402383
"4062",2013-11-25,"BARANYA",14,45.9714436,18.1669246
"4063",2013-11-25,"BÁCS-KISKUN",3,46.5809294,19.5128532
"4064",2013-11-25,"BÉKÉS",19,46.7862993,20.9820736
"4065",2013-11-25,"BORSOD-ABAÚJ-ZEMPLÉN",80,48.2397936,21.1353474
"4066",2013-11-25,"CSONGRÁD",10,46.7097618,20.1537305
"4067",2013-11-25,"FEJÉR",32,47.0939434,18.6088562
"4068",2013-11-25,"GYOR-MOSON-SOPRON",53,47.6610134,17.3796437
"4069",2013-11-25,"HAJDÚ-BIHAR",39,47.4407848,21.4752281
"4070",2013-11-25,"HEVES",18,47.7884409,20.1714412
"4071",2013-11-25,"JÁSZ-NAGYKUN-SZOLNOK",39,47.2971598,20.453178
"4072",2013-11-25,"KOMÁROM-ESZTERGOM",1,47.6511599,18.2551911
"4073",2013-11-25,"NÓGRÁD",10,47.9873616,19.5472495
"4074",2013-11-25,"PEST",52,47.4942216,19.0529846
"4075",2013-11-25,"SOMOGY",8,46.439656,17.6212956
"4076",2013-11-25,"SZABOLCS-SZATMÁR-BEREG",46,48.0297821,22.0040108
"4077",2013-11-25,"TOLNA",0,46.4883447,18.5050005
"4078",2013-11-25,"VAS",20,47.1371935,16.780898
"4079",2013-11-25,"VESZPRÉM",28,47.0933824,17.9080406
"4080",2013-11-25,"ZALA",2,46.6713343,16.8894692
"4081",2013-12-02,"BUDAPEST",101,47.4978789,19.0402383
"4082",2013-12-02,"BARANYA",20,45.9714436,18.1669246
"4083",2013-12-02,"BÁCS-KISKUN",14,46.5809294,19.5128532
"4084",2013-12-02,"BÉKÉS",10,46.7862993,20.9820736
"4085",2013-12-02,"BORSOD-ABAÚJ-ZEMPLÉN",44,48.2397936,21.1353474
"4086",2013-12-02,"CSONGRÁD",20,46.7097618,20.1537305
"4087",2013-12-02,"FEJÉR",7,47.0939434,18.6088562
"4088",2013-12-02,"GYOR-MOSON-SOPRON",39,47.6610134,17.3796437
"4089",2013-12-02,"HAJDÚ-BIHAR",26,47.4407848,21.4752281
"4090",2013-12-02,"HEVES",64,47.7884409,20.1714412
"4091",2013-12-02,"JÁSZ-NAGYKUN-SZOLNOK",22,47.2971598,20.453178
"4092",2013-12-02,"KOMÁROM-ESZTERGOM",3,47.6511599,18.2551911
"4093",2013-12-02,"NÓGRÁD",14,47.9873616,19.5472495
"4094",2013-12-02,"PEST",35,47.4942216,19.0529846
"4095",2013-12-02,"SOMOGY",63,46.439656,17.6212956
"4096",2013-12-02,"SZABOLCS-SZATMÁR-BEREG",14,48.0297821,22.0040108
"4097",2013-12-02,"TOLNA",4,46.4883447,18.5050005
"4098",2013-12-02,"VAS",15,47.1371935,16.780898
"4099",2013-12-02,"VESZPRÉM",25,47.0933824,17.9080406
"4100",2013-12-02,"ZALA",3,46.6713343,16.8894692
"4101",2013-12-09,"BUDAPEST",63,47.4978789,19.0402383
"4102",2013-12-09,"BARANYA",30,45.9714436,18.1669246
"4103",2013-12-09,"BÁCS-KISKUN",30,46.5809294,19.5128532
"4104",2013-12-09,"BÉKÉS",11,46.7862993,20.9820736
"4105",2013-12-09,"BORSOD-ABAÚJ-ZEMPLÉN",81,48.2397936,21.1353474
"4106",2013-12-09,"CSONGRÁD",16,46.7097618,20.1537305
"4107",2013-12-09,"FEJÉR",38,47.0939434,18.6088562
"4108",2013-12-09,"GYOR-MOSON-SOPRON",40,47.6610134,17.3796437
"4109",2013-12-09,"HAJDÚ-BIHAR",37,47.4407848,21.4752281
"4110",2013-12-09,"HEVES",21,47.7884409,20.1714412
"4111",2013-12-09,"JÁSZ-NAGYKUN-SZOLNOK",12,47.2971598,20.453178
"4112",2013-12-09,"KOMÁROM-ESZTERGOM",11,47.6511599,18.2551911
"4113",2013-12-09,"NÓGRÁD",6,47.9873616,19.5472495
"4114",2013-12-09,"PEST",29,47.4942216,19.0529846
"4115",2013-12-09,"SOMOGY",5,46.439656,17.6212956
"4116",2013-12-09,"SZABOLCS-SZATMÁR-BEREG",18,48.0297821,22.0040108
"4117",2013-12-09,"TOLNA",0,46.4883447,18.5050005
"4118",2013-12-09,"VAS",44,47.1371935,16.780898
"4119",2013-12-09,"VESZPRÉM",11,47.0933824,17.9080406
"4120",2013-12-09,"ZALA",2,46.6713343,16.8894692
"4121",2013-12-16,"BUDAPEST",59,47.4978789,19.0402383
"4122",2013-12-16,"BARANYA",44,45.9714436,18.1669246
"4123",2013-12-16,"BÁCS-KISKUN",35,46.5809294,19.5128532
"4124",2013-12-16,"BÉKÉS",23,46.7862993,20.9820736
"4125",2013-12-16,"BORSOD-ABAÚJ-ZEMPLÉN",84,48.2397936,21.1353474
"4126",2013-12-16,"CSONGRÁD",59,46.7097618,20.1537305
"4127",2013-12-16,"FEJÉR",37,47.0939434,18.6088562
"4128",2013-12-16,"GYOR-MOSON-SOPRON",42,47.6610134,17.3796437
"4129",2013-12-16,"HAJDÚ-BIHAR",19,47.4407848,21.4752281
"4130",2013-12-16,"HEVES",82,47.7884409,20.1714412
"4131",2013-12-16,"JÁSZ-NAGYKUN-SZOLNOK",4,47.2971598,20.453178
"4132",2013-12-16,"KOMÁROM-ESZTERGOM",2,47.6511599,18.2551911
"4133",2013-12-16,"NÓGRÁD",22,47.9873616,19.5472495
"4134",2013-12-16,"PEST",54,47.4942216,19.0529846
"4135",2013-12-16,"SOMOGY",17,46.439656,17.6212956
"4136",2013-12-16,"SZABOLCS-SZATMÁR-BEREG",19,48.0297821,22.0040108
"4137",2013-12-16,"TOLNA",1,46.4883447,18.5050005
"4138",2013-12-16,"VAS",19,47.1371935,16.780898
"4139",2013-12-16,"VESZPRÉM",39,47.0933824,17.9080406
"4140",2013-12-16,"ZALA",4,46.6713343,16.8894692
"4141",2013-12-23,"BUDAPEST",6,47.4978789,19.0402383
"4142",2013-12-23,"BARANYA",3,45.9714436,18.1669246
"4143",2013-12-23,"BÁCS-KISKUN",0,46.5809294,19.5128532
"4144",2013-12-23,"BÉKÉS",0,46.7862993,20.9820736
"4145",2013-12-23,"BORSOD-ABAÚJ-ZEMPLÉN",3,48.2397936,21.1353474
"4146",2013-12-23,"CSONGRÁD",0,46.7097618,20.1537305
"4147",2013-12-23,"FEJÉR",1,47.0939434,18.6088562
"4148",2013-12-23,"GYOR-MOSON-SOPRON",0,47.6610134,17.3796437
"4149",2013-12-23,"HAJDÚ-BIHAR",3,47.4407848,21.4752281
"4150",2013-12-23,"HEVES",1,47.7884409,20.1714412
"4151",2013-12-23,"JÁSZ-NAGYKUN-SZOLNOK",0,47.2971598,20.453178
"4152",2013-12-23,"KOMÁROM-ESZTERGOM",0,47.6511599,18.2551911
"4153",2013-12-23,"NÓGRÁD",0,47.9873616,19.5472495
"4154",2013-12-23,"PEST",10,47.4942216,19.0529846
"4155",2013-12-23,"SOMOGY",0,46.439656,17.6212956
"4156",2013-12-23,"SZABOLCS-SZATMÁR-BEREG",3,48.0297821,22.0040108
"4157",2013-12-23,"TOLNA",4,46.4883447,18.5050005
"4158",2013-12-23,"VAS",0,47.1371935,16.780898
"4159",2013-12-23,"VESZPRÉM",2,47.0933824,17.9080406
"4160",2013-12-23,"ZALA",2,46.6713343,16.8894692
"4161",2013-12-30,"BUDAPEST",26,47.4978789,19.0402383
